id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V1843,Alemania,51,F,Huacachina,Ica,2025-08-14,7,1146.08,NA
V1844,Chile,51,F,Lago Titicaca,Puno,2025-05-03,1,1348.89,Bus
V1845,Argentina,78,F,Santa Apolonia,Cajamarca,2025-06-08,1,2101.58,
V1846,Colombia,71,M,Kuelap,Amazonas,2025-10-11,3,212.43,Bus
V1847,Colombia,77,F,Cataratas de Gocta,Amazonas,2025-05-16,9,4917.69,Auto particular
V1848,Francia,63,M,Islas Ballestas,Ica,2025-12-23,9,3724.82,Auto particular
V1849,Perú,57,F,Kuelap,Amazonas,2025-11-14,8,392.72,
V1850,México,31,F,Machu Picchu,Cusco,2025-10-09,7,697.45,Avión
V1851,Alemania,67,F,Colca,Arequipa,2025-06-13,2,3658.86,Auto particular
V1852,Chile,31,M,Chan Chan,La Libertad,2025-09-14,14,3652.9,Bus
V1853,Brasil,23,F,Colca,Arequipa,2025-03-04,6,455.93,
V1854,Francia,48,M,Cataratas de Gocta,Amazonas,2025-12-17,11,1466.2,Auto particular
V1855,Francia,28,M,Santa Apolonia,Cajamarca,2025-01-25,7,4947.57,
V1856,México,67,F,Colca,Arequipa,2025-09-10,10,1661.11,
V1857,Perú,19,F,Santa Apolonia,Cajamarca,2025-10-21,10,2986.28,Avión
V1858,Brasil,51,F,Lago Titicaca,Puno,2025-11-29,8,2882.44,
V1859,Colombia,29,F,Líneas de Nazca,Ica,2025-04-03,1,2521.67,Avión
V1860,España,80,M,Santa Apolonia,Cajamarca,2025-01-07,11,4652.18,Avión
V1861,Perú,47,M,Machu Picchu,Cusco,2025-01-12,3,792.78,Auto particular
V1862,España,41,F,Machu Picchu,Cusco,2025-10-06,2,4168.25,NA
V1863,Argentina,29,F,Santa Apolonia,Cajamarca,2025-10-31,11,1590.95,Auto particular
V1864,Francia,67,F,Santa Apolonia,Cajamarca,2025-04-27,15,2025.23,
V1865,Brasil,22,M,Líneas de Nazca,Ica,2025-10-16,13,2775.49,NA
V1866,España,46,M,Santa Apolonia,Cajamarca,2025-08-23,3,984.86,Avión
V1867,España,75,F,Huacachina,Ica,2025-08-28,12,2525.38,NA
V1868,México,76,F,Líneas de Nazca,Ica,2025-03-26,5,3868.13,Avión
V1869,Colombia,20,F,Santa Apolonia,Cajamarca,2025-10-02,14,3252.7,Auto particular
V1870,México,62,M,Cataratas de Gocta,Amazonas,2025-12-09,14,3736.96,NA
V1871,México,27,M,Islas Ballestas,Ica,2025-06-29,4,1508.44,NA
V1872,Alemania,36,F,Lago Titicaca,Puno,2025-07-04,11,4269.45,Auto particular
V1873,Argentina,74,F,Huacachina,Ica,2025-03-28,15,3185.09,Bus
V1874,Chile,69,M,Santa Apolonia,Cajamarca,2025-03-22,5,287.89,NA
V1875,Colombia,64,F,Machu Picchu,Cusco,2025-12-05,1,3572.09,
V1876,Alemania,61,F,Islas Ballestas,Ica,2025-08-26,10,3526.61,Bus
V1877,México,73,M,Chan Chan,La Libertad,2025-12-24,11,1198.31,Bus
V1878,México,65,M,Lago Titicaca,Puno,2025-04-15,15,433.65,Bus
V1879,EE.UU.,29,F,Huacachina,Ica,2025-12-13,14,204.27,NA
V1880,España,74,M,Colca,Arequipa,2025-12-09,4,924.93,
V1881,EE.UU.,20,F,Santa Apolonia,Cajamarca,2025-12-29,6,650.22,Bus
V1882,Francia,63,M,Huacachina,Ica,2025-09-02,12,4008.35,Avión
V1883,Perú,20,M,Colca,Arequipa,2025-09-18,11,3351.03,Bus
V1884,México,72,F,Chan Chan,La Libertad,2025-05-07,3,3675.12,Bus
V1885,España,69,F,Kuelap,Amazonas,2025-09-09,11,3819.22,
V1886,Argentina,38,M,Islas Ballestas,Ica,2025-06-16,3,317.13,NA
V1887,Francia,33,M,Chan Chan,La Libertad,2025-11-14,5,3926.01,Bus
V1888,Perú,19,M,Islas Ballestas,Ica,2025-01-12,11,4311.17,NA
V1889,Brasil,20,F,Líneas de Nazca,Ica,2025-01-01,10,3470.72,Auto particular
V1890,México,43,M,Colca,Arequipa,2025-05-09,15,1008.01,
V1891,Francia,58,M,Huacachina,Ica,2025-05-04,6,1144.83,Bus
V1892,Alemania,71,M,Machu Picchu,Cusco,2025-07-13,1,2942.37,NA
V1893,Colombia,27,F,Machu Picchu,Cusco,2025-06-24,2,1475.5,NA
V1894,EE.UU.,72,F,Cataratas de Gocta,Amazonas,2025-02-20,14,2861.13,Avión
V1895,Argentina,35,F,Santa Apolonia,Cajamarca,2025-10-29,8,2951.65,
V1896,España,25,M,Kuelap,Amazonas,2025-02-15,6,4299.13,Auto particular
V1897,Alemania,80,F,Santa Apolonia,Cajamarca,2025-12-31,4,959.76,Bus
V1898,México,54,F,Cataratas de Gocta,Amazonas,2025-05-14,2,3918.01,Auto particular
V1899,Francia,64,F,Chan Chan,La Libertad,2025-07-26,12,3982.48,Auto particular
V1900,Argentina,57,F,Machu Picchu,Cusco,2025-09-25,5,3673.24,Bus
V1901,Perú,43,F,Machu Picchu,Cusco,2025-03-06,15,1962.17,NA
V1902,Alemania,59,M,Kuelap,Amazonas,2025-05-22,2,3583.21,NA
V1903,Francia,76,F,Colca,Arequipa,2025-12-14,5,3973.97,Auto particular
V1904,Perú,47,M,Colca,Arequipa,2025-11-02,14,2425.68,Auto particular
V1905,Argentina,74,F,Machu Picchu,Cusco,2025-07-31,12,748.4,
V1906,EE.UU.,75,M,Kuelap,Amazonas,2025-03-04,3,4237.96,Auto particular
V1907,Colombia,33,F,Kuelap,Amazonas,2025-12-16,3,1753.57,Auto particular
V1908,Brasil,65,F,Huacachina,Ica,2025-08-09,3,2881.79,Avión
V1909,Perú,59,M,Colca,Arequipa,2025-02-23,11,4832.54,
V1910,EE.UU.,54,M,Santa Apolonia,Cajamarca,2025-06-06,2,2847.97,Auto particular
V1911,EE.UU.,80,M,Islas Ballestas,Ica,2025-08-25,1,491.77,Avión
V1912,España,69,F,Machu Picchu,Cusco,2025-07-25,4,786.88,Bus
V1913,México,31,F,Lago Titicaca,Puno,2025-04-29,14,2971.47,
V1914,México,75,M,Chan Chan,La Libertad,2025-03-24,3,4234.45,Bus
V1915,Argentina,74,F,Cataratas de Gocta,Amazonas,2025-05-28,11,2375.35,Auto particular
V1916,Brasil,19,M,Kuelap,Amazonas,2025-09-25,13,4549.82,
V1917,EE.UU.,20,F,Lago Titicaca,Puno,2025-08-15,8,1705.36,Auto particular
V1918,Perú,47,F,Kuelap,Amazonas,2025-01-17,8,1431.67,Bus
V1919,Francia,55,F,Machu Picchu,Cusco,2025-07-04,15,1023.63,Avión
V1920,Colombia,22,F,Huacachina,Ica,2025-02-04,9,3598.82,Bus
V1921,EE.UU.,48,M,Kuelap,Amazonas,2025-06-02,15,1308.4,Auto particular
V1922,Brasil,48,M,Chan Chan,La Libertad,2025-12-28,7,3210.09,Auto particular
V1923,Alemania,34,M,Kuelap,Amazonas,2025-05-22,8,717.72,Avión
V1924,Perú,62,F,Lago Titicaca,Puno,2025-07-15,5,4134.78,Bus
V1925,Colombia,68,M,Líneas de Nazca,Ica,2025-04-30,7,4321.15,Bus
V1926,Francia,46,F,Kuelap,Amazonas,2025-07-25,12,4144.89,Auto particular
V1927,Argentina,30,M,Santa Apolonia,Cajamarca,2025-01-29,8,368.67,Avión
V1928,Brasil,56,F,Cataratas de Gocta,Amazonas,2025-06-08,12,1871.86,
V1929,Perú,69,F,Cataratas de Gocta,Amazonas,2025-02-06,4,3966.98,Avión
V1930,Francia,65,F,Machu Picchu,Cusco,2025-02-22,10,3534.81,Avión
V1931,Argentina,26,F,Cataratas de Gocta,Amazonas,2025-05-11,3,3456.36,Avión
V1932,Alemania,50,F,Huacachina,Ica,2025-05-28,9,946.81,
V1933,España,80,F,Chan Chan,La Libertad,2025-04-01,4,3041.54,
V1934,España,43,M,Cataratas de Gocta,Amazonas,2025-05-30,2,3267.02,
V1935,Perú,35,M,Colca,Arequipa,2025-09-04,5,632.96,Avión
V1936,Argentina,34,F,Kuelap,Amazonas,2025-01-19,15,4725.76,NA
V1937,Brasil,73,M,Machu Picchu,Cusco,2025-06-08,9,510.38,Avión
V1938,Alemania,41,M,Chan Chan,La Libertad,2025-10-01,3,2904.35,Auto particular
V1939,Francia,60,M,Líneas de Nazca,Ica,2025-05-18,5,2029.66,Auto particular
V1940,Chile,42,F,Chan Chan,La Libertad,2025-05-17,7,2415.08,Avión
V1941,España,58,F,Líneas de Nazca,Ica,2025-12-07,11,4693.44,
V1942,Francia,69,M,Lago Titicaca,Puno,2025-09-02,14,4423.81,Bus
V1943,EE.UU.,53,F,Machu Picchu,Cusco,2025-12-09,12,1303.55,
V1944,España,18,F,Chan Chan,La Libertad,2025-09-18,7,1507.6,Avión
V1945,Argentina,36,F,Islas Ballestas,Ica,2025-04-04,13,2644.0,Auto particular
V1946,México,51,F,Lago Titicaca,Puno,2025-08-26,3,3645.11,Auto particular
V1947,Francia,23,F,Cataratas de Gocta,Amazonas,2025-01-01,12,2038.99,
V1948,México,55,M,Santa Apolonia,Cajamarca,2025-05-24,9,2945.51,Bus
V1949,Alemania,37,M,Líneas de Nazca,Ica,2025-07-28,8,4796.85,Bus
V1950,Francia,62,M,Líneas de Nazca,Ica,2025-01-13,4,4473.29,Auto particular
V1951,Alemania,36,M,Machu Picchu,Cusco,2025-08-30,7,2900.13,NA
V1952,Alemania,65,M,Lago Titicaca,Puno,2025-07-18,9,2582.04,Avión
V1953,EE.UU.,23,F,Machu Picchu,Cusco,2025-10-10,9,4423.04,Auto particular
V1954,México,68,F,Huacachina,Ica,2025-10-23,7,4005.88,Bus
V1955,Francia,20,M,Cataratas de Gocta,Amazonas,2025-05-20,4,3419.66,NA
V1956,EE.UU.,70,F,Huacachina,Ica,2025-02-26,1,3494.73,Avión
V1957,Perú,44,M,Santa Apolonia,Cajamarca,2025-11-14,1,3314.06,NA
V1958,México,43,F,Islas Ballestas,Ica,2025-07-19,5,2080.03,
V1959,EE.UU.,72,M,Colca,Arequipa,2025-04-25,14,4772.07,Avión
V1960,Francia,55,F,Lago Titicaca,Puno,2025-06-11,4,2667.19,Avión
V1961,Alemania,35,M,Líneas de Nazca,Ica,2025-07-05,7,4613.55,NA
V1962,España,67,F,Machu Picchu,Cusco,2025-04-22,11,3614.29,Bus
V1963,México,20,M,Cataratas de Gocta,Amazonas,2025-08-04,12,2160.19,NA
V1964,Chile,24,F,Kuelap,Amazonas,2025-06-03,13,1206.24,Bus
V1965,Brasil,28,F,Cataratas de Gocta,Amazonas,2025-09-21,11,734.24,Auto particular
V1966,Perú,56,M,Huacachina,Ica,2025-07-16,11,3784.51,NA
V1967,España,71,F,Santa Apolonia,Cajamarca,2025-09-29,2,2657.27,
V1968,Perú,77,F,Chan Chan,La Libertad,2025-04-04,6,4671.66,Bus
V1969,Brasil,36,F,Islas Ballestas,Ica,2025-02-11,7,366.35,
V1970,Colombia,20,M,Islas Ballestas,Ica,2025-12-25,8,2517.87,NA
V1971,Colombia,35,M,Islas Ballestas,Ica,2025-06-24,4,3935.2,Bus
V1972,Alemania,20,M,Colca,Arequipa,2025-10-15,15,2835.14,Auto particular
V1973,Chile,79,F,Machu Picchu,Cusco,2025-05-03,11,285.36,Avión
V1974,Colombia,78,M,Lago Titicaca,Puno,2025-07-20,13,1672.73,NA
V1975,Colombia,48,F,Machu Picchu,Cusco,2025-10-27,11,2003.66,Bus
V1976,México,77,M,Kuelap,Amazonas,2025-01-21,14,2176.34,Bus
V1977,Argentina,29,M,Machu Picchu,Cusco,2025-06-25,15,3231.7,
V1978,Francia,73,M,Líneas de Nazca,Ica,2025-01-29,8,1585.21,Bus
V1979,Francia,43,M,Huacachina,Ica,2025-12-23,7,2604.46,Auto particular
V1980,México,73,F,Chan Chan,La Libertad,2025-08-02,7,1896.52,Avión
V1981,Brasil,55,F,Santa Apolonia,Cajamarca,2025-11-21,15,1767.4,Auto particular
V1982,Perú,67,F,Kuelap,Amazonas,2025-07-22,6,4119.04,Auto particular
V1983,EE.UU.,56,F,Kuelap,Amazonas,2025-10-18,7,3716.78,
V1984,Alemania,75,M,Cataratas de Gocta,Amazonas,2025-01-12,12,4666.11,Auto particular
V1985,Colombia,30,F,Líneas de Nazca,Ica,2025-06-02,2,2579.33,Auto particular
V1986,Chile,43,F,Colca,Arequipa,2025-04-12,8,335.42,
V1987,EE.UU.,30,F,Huacachina,Ica,2025-03-27,6,4989.72,Avión
V1988,Colombia,27,F,Islas Ballestas,Ica,2025-11-05,14,1490.61,
V1989,México,26,F,Huacachina,Ica,2025-08-27,15,3613.95,NA
V1990,Perú,38,F,Lago Titicaca,Puno,2025-08-24,10,287.46,
V1991,Chile,61,F,Machu Picchu,Cusco,2025-04-13,7,3070.73,Avión
V1992,Chile,80,F,Cataratas de Gocta,Amazonas,2025-07-14,2,2814.82,NA
V1993,Chile,66,M,Santa Apolonia,Cajamarca,2025-01-04,9,3876.98,Avión
V1994,México,78,F,Lago Titicaca,Puno,2025-06-19,4,4881.48,Bus
V1995,Argentina,65,F,Cataratas de Gocta,Amazonas,2025-03-21,8,1464.03,Auto particular
V1996,Brasil,65,M,Cataratas de Gocta,Amazonas,2025-08-23,15,3462.47,Auto particular
V1997,EE.UU.,57,M,Líneas de Nazca,Ica,2025-02-20,7,4598.69,Auto particular
V1998,Argentina,21,F,Líneas de Nazca,Ica,2025-12-02,7,4726.87,Bus
V1999,Brasil,29,M,Kuelap,Amazonas,2025-09-24,10,3139.56,Auto particular
V2000,Alemania,34,F,Kuelap,Amazonas,2025-03-25,5,4555.73,Auto particular
V2001,Francia,51,M,Kuelap,Amazonas,2025-11-13,9,3578.68,NA
V2002,Perú,41,F,Colca,Arequipa,2025-09-02,9,2789.77,
V2003,México,72,M,Chan Chan,La Libertad,2025-05-23,15,3651.15,Avión
V2004,Argentina,80,M,Líneas de Nazca,Ica,2025-10-25,14,533.24,Bus
V2005,Colombia,48,F,Machu Picchu,Cusco,2025-10-30,2,4162.49,
V2006,Chile,33,F,Chan Chan,La Libertad,2025-01-09,5,1514.1,Auto particular
V2007,Perú,26,M,Huacachina,Ica,2025-09-26,6,3697.95,
V2008,México,48,F,Líneas de Nazca,Ica,2025-02-02,8,4838.76,NA
V2009,Alemania,56,F,Lago Titicaca,Puno,2025-07-11,2,3528.55,Auto particular
V2010,Francia,70,F,Colca,Arequipa,2025-01-05,3,1263.25,NA
V2011,Chile,59,F,Kuelap,Amazonas,2025-07-17,1,1364.44,Bus
V2012,Perú,19,M,Huacachina,Ica,2025-04-15,10,691.88,Auto particular
V2013,Alemania,69,M,Santa Apolonia,Cajamarca,2025-02-11,12,1451.59,
V2014,España,37,F,Kuelap,Amazonas,2025-04-08,8,3492.5,
V2015,Francia,25,M,Lago Titicaca,Puno,2025-07-06,11,4497.85,NA
V2016,Brasil,36,F,Cataratas de Gocta,Amazonas,2025-10-06,5,4464.87,Bus
V2017,EE.UU.,21,M,Machu Picchu,Cusco,2025-08-28,3,2307.96,NA
V2018,EE.UU.,62,M,Cataratas de Gocta,Amazonas,2025-03-05,3,2939.93,NA
V2019,Colombia,23,F,Colca,Arequipa,2025-09-29,7,1025.95,Avión
V2020,Argentina,35,M,Islas Ballestas,Ica,2025-08-09,12,3494.37,
V2021,Alemania,51,M,Kuelap,Amazonas,2025-01-10,7,3233.86,Auto particular
V2022,Brasil,67,F,Kuelap,Amazonas,2025-05-24,3,2190.86,Bus
V2023,Colombia,72,F,Cataratas de Gocta,Amazonas,2025-11-19,9,3404.86,Auto particular
V2024,Perú,74,M,Kuelap,Amazonas,2025-10-29,13,2554.1,Auto particular
V2025,EE.UU.,65,M,Machu Picchu,Cusco,2025-04-08,15,2499.71,
V2026,Francia,65,M,Lago Titicaca,Puno,2025-08-22,5,3669.19,Bus
V2027,Perú,50,F,Islas Ballestas,Ica,2025-06-19,2,4712.75,Bus
V2028,Perú,79,F,Chan Chan,La Libertad,2025-01-22,7,1520.32,Auto particular
V2029,Chile,20,F,Huacachina,Ica,2025-09-21,1,383.82,Auto particular
V2030,EE.UU.,73,M,Lago Titicaca,Puno,2025-03-07,9,4221.77,Auto particular
V2031,Perú,59,F,Kuelap,Amazonas,2025-07-25,2,2913.39,Avión
V2032,EE.UU.,27,M,Colca,Arequipa,2025-01-18,1,3531.28,NA
V2033,Argentina,71,F,Colca,Arequipa,2025-06-20,13,3829.25,Auto particular
V2034,Alemania,47,M,Líneas de Nazca,Ica,2025-08-04,4,1869.82,
V2035,España,60,M,Líneas de Nazca,Ica,2025-04-25,6,3283.11,Bus
V2036,Francia,67,M,Líneas de Nazca,Ica,2025-11-14,5,3429.48,Auto particular
V2037,España,28,F,Chan Chan,La Libertad,2025-02-21,5,852.57,NA
V2038,Perú,44,M,Líneas de Nazca,Ica,2025-07-29,11,3326.65,Avión
V2039,Alemania,59,M,Lago Titicaca,Puno,2025-10-09,1,3760.19,Auto particular
V2040,Francia,60,M,Cataratas de Gocta,Amazonas,2025-12-30,1,4125.64,
V2041,Brasil,71,F,Colca,Arequipa,2025-10-06,15,4418.49,Avión
V2042,EE.UU.,26,M,Lago Titicaca,Puno,2025-10-17,6,3982.26,Auto particular
V2043,Alemania,21,F,Kuelap,Amazonas,2025-08-20,9,3913.21,Auto particular
V2044,Chile,63,M,Kuelap,Amazonas,2025-05-18,9,2832.69,Auto particular
V2045,EE.UU.,49,F,Kuelap,Amazonas,2025-12-31,9,3866.12,NA
V2046,Chile,30,F,Islas Ballestas,Ica,2025-04-08,9,2293.05,Auto particular
V2047,Francia,24,M,Cataratas de Gocta,Amazonas,2025-08-28,15,1897.19,
V2048,Colombia,50,F,Lago Titicaca,Puno,2025-11-02,10,1350.28,Auto particular
V2049,Colombia,44,M,Colca,Arequipa,2025-12-27,12,2384.62,Auto particular
V2050,Alemania,75,M,Chan Chan,La Libertad,2025-05-22,2,1606.42,Bus
V2051,Argentina,60,M,Cataratas de Gocta,Amazonas,2025-11-24,10,2737.01,Avión
V2052,EE.UU.,31,F,Islas Ballestas,Ica,2025-11-20,11,742.15,
V2053,Argentina,21,M,Cataratas de Gocta,Amazonas,2025-07-25,6,1236.87,NA
V2054,Chile,25,F,Cataratas de Gocta,Amazonas,2025-01-14,14,1521.34,Auto particular
V2055,Perú,20,F,Islas Ballestas,Ica,2025-10-12,4,1062.7,Bus
V2056,Chile,24,M,Líneas de Nazca,Ica,2025-11-02,14,1695.17,Bus
V2057,Alemania,22,M,Líneas de Nazca,Ica,2025-12-22,14,4150.1,Avión
V2058,Chile,37,F,Cataratas de Gocta,Amazonas,2025-10-14,6,4846.76,
V2059,Argentina,42,F,Huacachina,Ica,2025-12-22,14,3942.58,
V2060,Francia,20,F,Santa Apolonia,Cajamarca,2025-07-04,9,908.83,Bus
V2061,Colombia,69,F,Kuelap,Amazonas,2025-10-30,5,2730.61,Avión
V2062,EE.UU.,40,F,Santa Apolonia,Cajamarca,2025-09-02,1,3374.12,Avión
V2063,Francia,77,F,Colca,Arequipa,2025-04-23,10,4997.89,Auto particular
V2064,Argentina,54,M,Santa Apolonia,Cajamarca,2025-09-17,14,1216.16,
V2065,Colombia,57,F,Islas Ballestas,Ica,2025-04-19,14,1544.13,Auto particular
V2066,España,47,M,Cataratas de Gocta,Amazonas,2025-08-29,9,2993.6,Bus
V2067,México,29,F,Chan Chan,La Libertad,2025-01-26,15,4584.94,Avión
V2068,Chile,31,F,Chan Chan,La Libertad,2025-07-10,8,4779.08,NA
V2069,Chile,78,M,Machu Picchu,Cusco,2025-06-23,1,720.91,Auto particular
V2070,Perú,31,F,Colca,Arequipa,2025-10-09,3,307.44,
V2071,Brasil,55,M,Machu Picchu,Cusco,2025-09-04,1,203.41,Auto particular
V2072,España,78,F,Chan Chan,La Libertad,2025-06-09,6,1648.53,Bus
V2073,EE.UU.,25,M,Colca,Arequipa,2025-09-26,14,2562.54,NA
V2074,EE.UU.,33,F,Líneas de Nazca,Ica,2025-08-09,8,494.75,Avión
V2075,Chile,37,F,Chan Chan,La Libertad,2025-03-09,8,2213.3,Bus
V2076,Colombia,23,F,Kuelap,Amazonas,2025-10-31,3,2290.4,Avión
V2077,España,22,M,Líneas de Nazca,Ica,2025-11-10,8,1456.06,Auto particular
V2078,EE.UU.,20,M,Islas Ballestas,Ica,2025-04-06,4,3791.75,Bus
V2079,Argentina,47,M,Cataratas de Gocta,Amazonas,2025-01-21,11,4730.42,
V2080,Alemania,70,M,Lago Titicaca,Puno,2025-10-26,2,311.01,Bus
V2081,Alemania,51,M,Líneas de Nazca,Ica,2025-08-11,8,2621.04,Avión
V2082,EE.UU.,49,M,Machu Picchu,Cusco,2025-08-11,5,3502.09,
V2083,Brasil,66,F,Colca,Arequipa,2025-07-06,3,4341.78,Avión
V2084,Perú,68,F,Kuelap,Amazonas,2025-03-16,11,314.31,
V2085,Brasil,67,F,Kuelap,Amazonas,2025-05-07,10,3417.35,Auto particular
V2086,Chile,20,M,Lago Titicaca,Puno,2025-05-27,2,3280.4,Auto particular
V2087,Francia,77,F,Líneas de Nazca,Ica,2025-08-17,6,4234.37,Auto particular
V2088,Colombia,54,F,Huacachina,Ica,2025-06-11,11,4957.43,Auto particular
V2089,Chile,41,M,Machu Picchu,Cusco,2025-04-03,2,428.17,Bus
V2090,Chile,51,F,Chan Chan,La Libertad,2025-06-19,13,2689.29,NA
V2091,Alemania,36,F,Santa Apolonia,Cajamarca,2025-08-02,12,4014.88,NA
V2092,España,37,F,Lago Titicaca,Puno,2025-09-24,12,4614.03,
V2093,Francia,50,M,Chan Chan,La Libertad,2025-01-04,10,3726.49,Avión
V2094,Francia,34,M,Santa Apolonia,Cajamarca,2025-07-22,12,4446.39,NA
V2095,Chile,63,F,Machu Picchu,Cusco,2025-12-19,10,2648.95,Bus
V2096,Colombia,78,F,Huacachina,Ica,2025-03-10,11,470.61,
V2097,Colombia,68,M,Líneas de Nazca,Ica,2025-09-20,3,4155.19,NA
V2098,México,74,M,Machu Picchu,Cusco,2025-06-06,14,3893.98,Avión
V2099,Brasil,50,M,Colca,Arequipa,2025-04-09,4,4063.1,Avión
V2100,México,33,F,Huacachina,Ica,2025-12-28,11,4701.27,Avión
V2101,Colombia,26,F,Santa Apolonia,Cajamarca,2025-01-27,7,460.24,Avión
V2102,Francia,69,M,Colca,Arequipa,2025-04-10,10,1542.0,Avión
V2103,Colombia,58,F,Machu Picchu,Cusco,2025-02-23,12,770.72,NA
V2104,Colombia,23,F,Líneas de Nazca,Ica,2025-02-11,10,633.0,Bus
V2105,México,56,M,Cataratas de Gocta,Amazonas,2025-03-31,15,1480.14,Auto particular
V2106,Argentina,57,M,Kuelap,Amazonas,2025-08-11,7,1104.3,Auto particular
V2107,Perú,42,F,Islas Ballestas,Ica,2025-04-05,7,3412.09,Auto particular
V2108,Chile,30,F,Machu Picchu,Cusco,2025-04-05,6,887.21,Bus
V2109,EE.UU.,71,M,Santa Apolonia,Cajamarca,2025-06-13,9,1429.22,NA
V2110,Perú,22,F,Lago Titicaca,Puno,2025-02-08,12,3150.44,Auto particular
V2111,EE.UU.,48,F,Huacachina,Ica,2025-04-21,12,627.03,Auto particular
V2112,Brasil,23,M,Colca,Arequipa,2025-01-18,12,3638.63,NA
V2113,México,55,M,Huacachina,Ica,2025-03-12,13,3110.88,
V2114,Chile,68,M,Islas Ballestas,Ica,2025-10-14,13,2747.69,Bus
V2115,Brasil,18,M,Cataratas de Gocta,Amazonas,2025-02-26,9,2438.36,Avión
V2116,Perú,38,F,Islas Ballestas,Ica,2025-12-22,14,4224.17,
V2117,Perú,70,F,Huacachina,Ica,2025-09-01,5,3752.6,NA
V2118,Perú,35,M,Líneas de Nazca,Ica,2025-08-29,11,2456.47,Bus
V2119,Chile,55,F,Kuelap,Amazonas,2025-09-10,10,1721.78,Avión
V2120,Argentina,65,M,Islas Ballestas,Ica,2025-06-08,5,1747.37,Auto particular
V2121,Argentina,72,M,Santa Apolonia,Cajamarca,2025-07-18,11,1287.39,NA
V2122,Perú,73,F,Chan Chan,La Libertad,2025-08-28,4,3442.52,Bus
V2123,Chile,21,F,Chan Chan,La Libertad,2025-05-13,2,807.18,NA
V2124,Francia,26,M,Colca,Arequipa,2025-07-08,9,1523.29,NA
V2125,México,53,M,Lago Titicaca,Puno,2025-03-16,12,4706.32,NA
V2126,Argentina,57,F,Lago Titicaca,Puno,2025-11-13,5,3890.76,
V2127,México,74,M,Lago Titicaca,Puno,2025-07-07,3,2901.45,Avión
V2128,Alemania,32,F,Santa Apolonia,Cajamarca,2025-01-25,11,1856.82,
V2129,México,64,M,Kuelap,Amazonas,2025-02-11,14,2866.45,
V2130,Argentina,62,F,Chan Chan,La Libertad,2025-07-14,3,1744.01,NA
V2131,Colombia,61,F,Huacachina,Ica,2025-01-03,5,4107.64,Auto particular
V2132,Brasil,70,M,Santa Apolonia,Cajamarca,2025-09-06,6,4998.93,Avión
V2133,Chile,30,M,Islas Ballestas,Ica,2025-12-07,6,1488.55,Bus
V2134,Alemania,76,M,Colca,Arequipa,2025-10-07,2,1719.96,Avión
V2135,Argentina,32,F,Colca,Arequipa,2025-07-26,1,2576.3,NA
V2136,Argentina,77,M,Lago Titicaca,Puno,2025-05-17,10,1310.96,NA
V2137,México,73,M,Santa Apolonia,Cajamarca,2025-03-29,2,821.48,Avión
V2138,Colombia,47,F,Chan Chan,La Libertad,2025-01-27,13,380.72,Bus
V2139,Alemania,72,M,Santa Apolonia,Cajamarca,2025-11-30,7,3684.37,
V2140,México,60,F,Chan Chan,La Libertad,2025-01-11,10,935.05,Auto particular
V2141,Colombia,36,M,Cataratas de Gocta,Amazonas,2025-06-06,9,784.4,NA
V2142,Francia,58,F,Lago Titicaca,Puno,2025-04-05,15,2303.27,Bus
V2143,EE.UU.,76,F,Kuelap,Amazonas,2025-09-02,13,2716.22,Bus
V2144,Colombia,36,M,Lago Titicaca,Puno,2025-01-10,13,517.53,Auto particular
V2145,Francia,61,M,Huacachina,Ica,2025-04-14,4,3473.33,Avión
V2146,Argentina,75,M,Líneas de Nazca,Ica,2025-04-27,6,1769.45,Avión
V2147,Argentina,33,F,Colca,Arequipa,2025-07-26,14,1080.77,NA
V2148,Colombia,33,M,Islas Ballestas,Ica,2025-12-20,2,3226.59,
V2149,Francia,20,F,Kuelap,Amazonas,2025-10-11,12,4295.59,NA
V2150,Brasil,57,M,Cataratas de Gocta,Amazonas,2025-12-24,13,2350.26,
V2151,España,78,M,Kuelap,Amazonas,2025-04-19,9,4341.92,Avión
V2152,Brasil,25,M,Santa Apolonia,Cajamarca,2025-01-22,6,3226.0,
V2153,Perú,28,F,Lago Titicaca,Puno,2025-08-17,7,694.66,
V2154,Chile,37,M,Cataratas de Gocta,Amazonas,2025-03-21,2,4688.27,NA
V2155,Argentina,23,F,Santa Apolonia,Cajamarca,2025-08-05,5,1352.85,Auto particular
V2156,México,77,M,Machu Picchu,Cusco,2025-07-18,1,2694.27,Avión
V2157,Perú,53,M,Islas Ballestas,Ica,2025-08-16,1,3028.51,Bus
V2158,Chile,18,F,Santa Apolonia,Cajamarca,2025-06-08,8,4428.61,NA
V2159,Perú,42,M,Huacachina,Ica,2025-09-27,9,4509.1,Bus
V2160,Alemania,26,M,Huacachina,Ica,2025-03-21,4,1537.67,Avión
V2161,Francia,74,M,Colca,Arequipa,2025-02-24,1,3282.66,Bus
V2162,EE.UU.,36,F,Chan Chan,La Libertad,2025-03-06,8,635.12,
V2163,México,41,F,Lago Titicaca,Puno,2025-05-27,3,4074.73,Avión
V2164,España,61,F,Lago Titicaca,Puno,2025-03-10,5,4568.3,Auto particular
V2165,Francia,43,F,Santa Apolonia,Cajamarca,2025-02-21,5,3671.02,
V2166,Brasil,37,F,Huacachina,Ica,2025-06-21,6,246.19,NA
